product_id,product_hs92_code,year,export_value,import_value,pci
1279,5503,1995,5322091769,5322091769,0.143
1280,5504,1995,1542112096,1542112096,0.74
1281,5505,1995,303871454,303871454,-0.049
1282,5506,1995,450859160,450859160,-0.418
1283,5507,1995,92285579,92285579,1.275
1284,5508,1995,578680773,578680773,-0.896
1285,5509,1995,3890292946,3890292946,-0.52
1286,5510,1995,743902909,743902909,0.002
1287,5511,1995,195493778,195493778,-0.483
1288,5512,1995,2095208653,2095208653,-0.35
1289,5513,1995,2917314715,2917314715,-1.244
1290,5514,1995,1154821411,1154821411,-0.732
1291,5515,1995,2924240085,2924240085,-0.599
1292,5516,1995,5452449632,5452449632,-0.03
1293,5601,1995,1058363468,1058363468,0.044
1294,5602,1995,708070988,708070988,1.141
1295,5603,1995,4050988451,4050988451,1.103
1296,5604,1995,965834719,965834719,0.179
1297,5605,1995,154100913,154100913,0.999
1298,5606,1995,382833215,382833215,0.652
1299,5607,1995,923034847,923034847,-0.993
1300,5608,1995,479161690,479161690,-0.921
1301,5609,1995,110844678,110844678,-0.909
1302,5701,1995,1836070017,1836070017,-1.838
1303,5702,1995,2065183504,2065183504,-1.004
1304,5703,1995,3805813114,3805813114,0.268
1305,5704,1995,478014255,478014255,0.269
1306,5705,1995,529649497,529649497,-0.595
1307,5801,1995,1869835752,1869835752,-0.281
1308,5802,1995,215585531,215585531,-0.745
1309,5803,1995,51397211,51397211,0.371
1310,5804,1995,795664380,795664380,-0.759
1311,5805,1995,38618472,38618472,-0.691
1312,5806,1995,1432000247,1432000247,0.09
1313,5807,1995,546068494,546068494,-0.024
1314,5808,1995,262262596,262262596,-0.338
1315,5809,1995,32053642,32053642,0.191
1316,5810,1995,925625595,925625595,-0.172
1317,5811,1995,205869267,205869267,0.131
1318,5901,1995,109628215,109628215,0.375
1319,5902,1995,1063019822,1063019822,-0.154
1320,5903,1995,5521672667,5521672667,0.152
1321,5904,1995,203799876,203799876,0.293
1322,5905,1995,76519236,76519236,1.687
1323,5906,1995,734134772,734134772,0.893
1324,5907,1995,527775550,527775550,0.581
1325,5908,1995,33189904,33189904,-0.68
1326,5909,1995,91081800,91081800,0.496
1327,5910,1995,164110772,164110772,1.414
1328,5911,1995,1933248377,1933248377,1.541
1329,6001,1995,1757575286,1757575286,-0.138
1330,6002,1995,8922491675,8922491675,-0.423
1331,6101,1995,341735449,341735449,-1.364
1332,6102,1995,251739647,251739647,-1.324
1333,6103,1995,1796975199,1796975199,-1.687
1334,6104,1995,5330797227,5330797227,-1.481
1335,6105,1995,3421264832,3421264832,-1.961
1336,6106,1995,2451536544,2451536544,-1.707
1337,6107,1995,1651696855,1651696855,-1.303
1338,6108,1995,3905880738,3905880738,-1.286
1339,6109,1995,9364965343,9364965343,-1.625
1340,6110,1995,15505742759,15505742759,-1.648
1341,6111,1995,1842384586,1842384586,-1.36
1342,6112,1995,1683325278,1683325278,-1.253
1343,6113,1995,101774252,101774252,-0.674
1344,6114,1995,1303192925,1303192925,-1.437
1345,6115,1995,3816136372,3816136372,-0.916
1346,6116,1995,773880683,773880683,-1.463
1347,6117,1995,686804757,686804757,-0.504
1348,6201,1995,5105838825,5105838825,-1.425
1349,6202,1995,3860938369,3860938369,-1.296
1350,6203,1995,19278128512,19278128512,-1.511
1351,6204,1995,21598093111,21598093111,-1.53
1352,6205,1995,8703492117,8703492117,-1.774
1353,6206,1995,6221165310,6221165310,-1.469
1354,6207,1995,1089439407,1089439407,-1.729
1355,6208,1995,2200243027,2200243027,-1.613
1356,6209,1995,987810416,987810416,-1.616
1357,6210,1995,1752811523,1752811523,-1.213
1358,6211,1995,4968844589,4968844589,-1.357
1359,6212,1995,3834231820,3834231820,-1.021
1360,6213,1995,180542277,180542277,-1.094
1361,6214,1995,1265519702,1265519702,-1.097
1362,6215,1995,890135606,890135606,-0.958
1363,6216,1995,378039490,378039490,-1.9
1364,6217,1995,1528368886,1528368886,-0.507
1365,6301,1995,818246163,818246163,-1.032
1366,6302,1995,5879188073,5879188073,-1.209
1367,6303,1995,680756850,680756850,-0.331
1368,6304,1995,1165683793,1165683793,-1.237
1369,6305,1995,1236304037,1236304037,-1.538
1370,6306,1995,1007033591,1007033591,-1.301
1371,6307,1995,1769110268,1769110268,-0.893
1372,6308,1995,62165920,62165920,0.153
1373,6309,1995,1040160476,1040160476,-0.952
1374,6310,1995,354677198,354677198,-1.047
1375,6401,1995,495165030,495165030,-0.637
1376,6402,1995,7297930089,7297930089,-0.878
1377,6403,1995,22358248277,22358248277,-0.815
1378,6404,1995,4259633635,4259633635,-0.913
1379,6405,1995,1287218887,1287218887,-0.765
1380,6406,1995,4473288056,4473288056,-0.698
1381,6501,1995,29405789,29405789,-0.728
1382,6502,1995,25840360,25840360,-1.365
1383,6503,1995,52194455,52194455,-0.165
1384,6504,1995,134912777,134912777,-1.531
1385,6505,1995,1210711666,1210711666,-1.325
1386,6506,1995,759108062,759108062,-0.137
1387,6507,1995,60478089,60478089,-0.209
1388,6601,1995,1039561319,1039561319,-0.599
1389,6602,1995,23825309,23825309,-0.868
1390,6603,1995,328989508,328989508,-0.214
1391,6701,1995,56379076,56379076,-0.663
1392,6702,1995,1248773669,1248773669,-1.128
1393,6703,1995,41870309,41870309,-1.125
1394,6704,1995,329788144,329788144,-2.182
1395,6801,1995,215215897,215215897,-0.303
1396,6802,1995,4034452760,4034452760,-0.406
1397,6803,1995,367706416,367706416,-0.205
1398,6804,1995,1560303985,1560303985,1.049
1399,6805,1995,1481263422,1481263422,1.07
1400,6806,1995,1366675803,1366675803,1.327
1401,6807,1995,770375929,770375929,0.742
1402,6808,1995,157692742,157692742,0.337
1403,6809,1995,689527753,689527753,0.967
1404,6810,1995,1596967984,1596967984,0.426
1405,6811,1995,339874337,339874337,-0.561
1406,6812,1995,200932315,200932315,-0.438
1407,6813,1995,720748943,720748943,0.386
1408,6814,1995,159033279,159033279,0.525
1409,6815,1995,1272558179,1272558179,0.863
1410,6901,1995,82652443,82652443,-0.311
1411,6902,1995,2090328955,2090328955,0.89
1412,6903,1995,978798654,978798654,1.522
1413,6904,1995,439283618,439283618,0.029
1414,6905,1995,302631654,302631654,0.173
1415,6906,1995,143611100,143611100,0.887
1416,6907,1995,822917109,822917109,-0.265
1417,6908,1995,5413550162,5413550162,-0.471
1418,6909,1995,1356327967,1356327967,2.995
1419,6910,1995,1518090304,1518090304,-0.671
1420,6911,1995,2311214097,2311214097,-0.37
1421,6912,1995,1289814291,1289814291,-0.883
1422,6913,1995,1740752692,1740752692,-0.96
1423,6914,1995,926315867,926315867,-0.98
1424,7001,1995,102011571,102011571,0.193
1425,7002,1995,773227638,773227638,1.609
1426,7003,1995,297377210,297377210,0.037
1427,7004,1995,204502188,204502188,-0.137
1428,7005,1995,2720967083,2720967083,0.295
1429,7006,1995,620565498,620565498,0.701
1430,7007,1995,2849458720,2849458720,0.949
1431,7008,1995,283013512,283013512,1.294
1432,7009,1995,1238063820,1238063820,1.292
1433,7010,1995,2966731633,2966731633,-0.42
1434,7011,1995,2217479048,2217479048,0.984
1435,7012,1995,54450102,54450102,-0.024
1436,7013,1995,4364196392,4364196392,0.283
1437,7014,1995,337059386,337059386,2.022
1438,7015,1995,219942309,219942309,0.417
1439,7016,1995,243130465,243130465,0.15
1440,7017,1995,444660171,444660171,0.464
1441,7018,1995,608898299,608898299,-0.385
1442,7019,1995,4419015881,4419015881,0.853
1443,7020,1995,623161981,623161981,0.843
1444,7101,1995,812739723,812739723,-0.905
1445,7102,1995,33705232495,33705232495,-1.445
1446,7103,1995,2504478638,2504478638,-1.487
1447,7104,1995,455100677,455100677,-0.138
1448,7105,1995,678145939,678145939,0.101
1449,7106,1995,3653504537,3653504537,-0.84
1450,7107,1995,47636801,47636801,1.585
1451,7108,1995,26236893813,26236893813,-1.447
1452,7109,1995,51377194,51377194,0.452
1453,7110,1995,5195491783,5195491783,-0.204
1454,7111,1995,30622300,30622300,0.922
1455,7112,1995,2315715450,2315715450,-1.261
1456,7113,1995,14411936692,14411936692,-0.872
1457,7114,1995,596477469,596477469,-0.615
1458,7115,1995,411669104,411669104,0.07
1459,7116,1995,882085055,882085055,-1.054
1460,7117,1995,1731201576,1731201576,-0.903
1461,7118,1995,243058710,243058710,-0.632
1462,7201,1995,2347552320,2347552320,-0.545
1463,7202,1995,7638210399,7638210399,-0.681
1464,7203,1995,471105975,471105975,-0.674
1465,7204,1995,7708386601,7708386601,-0.84
1466,7205,1995,660200628,660200628,0.811
1467,7206,1995,380581487,380581487,-0.379
1468,7207,1995,8875880352,8875880352,-0.634
1469,7208,1995,20597997338,20597997338,-0.189
1470,7209,1995,11540083891,11540083891,-0.113
1471,7210,1995,15347639810,15347639810,0.143
1472,7211,1995,2947852429,2947852429,0.903
1473,7212,1995,1973612402,1973612402,0.447
1474,7213,1995,5173114581,5173114581,-0.29
1475,7214,1995,5553593247,5553593247,-0.573
1476,7215,1995,1276027114,1276027114,0.462
1477,7216,1995,6334729214,6334729214,0.244
1478,7217,1995,2973119159,2973119159,-0.343
1479,7218,1995,2177118653,2177118653,0.73
1480,7219,1995,11722380298,11722380298,1.556
1481,7220,1995,2252864588,2252864588,1.726
1482,7221,1995,927473414,927473414,1.496
1483,7222,1995,2062190512,2062190512,0.572
1484,7223,1995,788611571,788611571,1.594
1485,7224,1995,838855726,838855726,0.549
1486,7225,1995,4203190530,4203190530,1.877
1487,7226,1995,1359376583,1359376583,1.297
1488,7227,1995,766722129,766722129,1.26
1489,7228,1995,3113044495,3113044495,0.842
1490,7229,1995,609259349,609259349,0.749
1491,7301,1995,772008889,772008889,-0.049
1492,7302,1995,1124724438,1124724438,0.363
1493,7303,1995,620049540,620049540,0.044
1494,7304,1995,7843284791,7843284791,1.052
1495,7305,1995,2299542959,2299542959,0.461
1496,7306,1995,7137007824,7137007824,0.403
1497,7307,1995,4647803989,4647803989,0.979
1498,7308,1995,10037176888,10037176888,0.775
1499,7309,1995,1167946233,1167946233,0.264
1500,7310,1995,2440625759,2440625759,-0.451
1501,7311,1995,907285049,907285049,-0.227
1502,7312,1995,2067078206,2067078206,0.267
1503,7313,1995,122313393,122313393,-0.658
1504,7314,1995,1579141546,1579141546,0.332
1505,7315,1995,1791068707,1791068707,0.922
1506,7316,1995,73431549,73431549,-0.105
1507,7317,1995,859720203,859720203,-0.304
1508,7318,1995,9017854120,9017854120,1.036
1509,7319,1995,178351432,178351432,0.325
1510,7320,1995,2063569727,2063569727,1.111
1511,7321,1995,2306081506,2306081506,-0.098
1512,7322,1995,1611141426,1611141426,0.977
1513,7323,1995,3262745409,3262745409,-0.219
1514,7324,1995,841437275,841437275,0.4
1515,7325,1995,2446203066,2446203066,0.357
1516,7326,1995,9530621292,9530621292,0.414
1517,7401,1995,173558031,173558031,-1.406
1518,7402,1995,1706773403,1706773403,-0.653
1519,7403,1995,14250023882,14250023882,-1.018
1520,7404,1995,4479520543,4479520543,-0.815
1521,7405,1995,94237272,94237272,0.313
1522,7406,1995,208881512,208881512,0.245
1523,7407,1995,2547019182,2547019182,0.412
1524,7408,1995,5611733883,5611733883,-0.136
1525,7409,1995,3223548448,3223548448,0.541
1526,7410,1995,2427130094,2427130094,1.08
1527,7411,1995,2853652001,2853652001,0.848
1528,7412,1995,927389083,927389083,1.777
1529,7413,1995,374023816,374023816,0.23
1530,7414,1995,47053954,47053954,0.254
1531,7415,1995,335726000,335726000,0.489
1532,7416,1995,31062469,31062469,0.918
1533,7417,1995,16112421,16112421,-0.024
1534,7418,1995,376376847,376376847,-0.317
1535,7419,1995,1115345251,1115345251,0.012
1536,7501,1995,1923949764,1923949764,-1.653
1537,7502,1995,4015167334,4015167334,0.165
1538,7503,1995,267090724,267090724,0.078
1539,7504,1995,345655001,345655001,-0.07
1540,7505,1995,430080832,430080832,1.292
1541,7506,1995,429552932,429552932,1.313
1542,7507,1995,191135250,191135250,2.467
1543,7508,1995,410924415,410924415,1.296
1544,7601,1995,22428062629,22428062629,-0.885
1545,7602,1995,2978917268,2978917268,-0.601
1546,7603,1995,195955713,195955713,0.558
1547,7604,1995,4043105772,4043105772,0.026
1548,7605,1995,1146804971,1146804971,0.068
1549,7606,1995,10811743578,10811743578,0.434
1550,7607,1995,4682277966,4682277966,0.855
1551,7608,1995,664291316,664291316,0.733
1552,7609,1995,187477206,187477206,1.12
1553,7610,1995,2744465023,2744465023,0.412
1554,7611,1995,90129551,90129551,0.632
1555,7612,1995,1777616844,1777616844,0.767
1556,7613,1995,121818139,121818139,-0.162
1557,7614,1995,354703847,354703847,-0.442
1558,7615,1995,1276632209,1276632209,-0.59
1559,7616,1995,3810733760,3810733760,0.32
1560,7801,1995,1271289354,1271289354,-0.434
1561,7802,1995,113828156,113828156,-0.871
1562,7803,1995,44454471,44454471,-0.243
1563,7804,1995,113546584,113546584,0.335
1564,7805,1995,8099274,8099274,-0.432
1565,7806,1995,95904947,95904947,0.471
1566,7901,1995,3481753508,3481753508,-0.371
1567,7902,1995,192783485,192783485,-0.374
1568,7903,1995,159144758,159144758,0.268
1569,7904,1995,122686535,122686535,0.067
1570,7905,1995,262503983,262503983,0.197
1571,7906,1995,30356071,30356071,1.252
1572,7907,1995,305809023,305809023,0.49
1573,8001,1995,1544220868,1544220868,-1.205
1574,8002,1995,38071002,38071002,0.015
1575,8003,1995,98492771,98492771,-0.329
1576,8004,1995,54896365,54896365,-0.053
1577,8005,1995,38736134,38736134,1.102
1578,8006,1995,3916193,3916193,0.136
1579,8007,1995,135505554,135505554,-0.152
1580,8101,1995,315256118,315256118,0.605
1581,8102,1995,245580644,245580644,0.629
1582,8103,1995,422232802,422232802,0.566
1583,8104,1995,822875899,822875899,0.469
1584,8105,1995,1427410902,1427410902,-0.46
1585,8106,1995,52777277,52777277,-0.184
1586,8107,1995,59636078,59636078,-0.354
1587,8108,1995,894041291,894041291,0.472
1588,8109,1995,239804658,239804658,1.604
1589,8110,1995,186072096,186072096,-1.367
1590,8111,1995,202603074,202603074,-0.413
1591,8112,1995,392411740,392411740,-0.063
1592,8113,1995,53752322,53752322,2.025
1593,8201,1995,558280913,558280913,-0.236
1594,8202,1995,1541869872,1541869872,1.202
1595,8203,1995,828346570,828346570,0.43
1596,8204,1995,813404301,813404301,0.315
1597,8205,1995,2517303719,2517303719,0.751
1598,8206,1995,340958081,340958081,0.045
1599,8207,1995,7476903957,7476903957,1.073
1600,8208,1995,941148833,941148833,1.466
1601,8209,1995,1681915635,1681915635,1.882
1602,8210,1995,161761686,161761686,0.102
1603,8211,1995,968945795,968945795,0.469
1604,8212,1995,1243973604,1243973604,-0.178
1605,8213,1995,295914469,295914469,0.147
1606,8214,1995,328491532,328491532,-0.083
1607,8215,1995,1054502666,1054502666,0.043
1608,8301,1995,3389878019,3389878019,0.738
1609,8302,1995,7588243552,7588243552,0.999
1610,8303,1995,371548851,371548851,0.375
1611,8304,1995,110988149,110988149,-0.005
1612,8305,1995,546003401,546003401,0.337
1613,8306,1995,755555657,755555657,-0.753
1614,8307,1995,592558622,592558622,2.137
1615,8308,1995,1288222120,1288222120,-0.021
1616,8309,1995,1671184341,1671184341,0.138
1617,8310,1995,222529942,222529942,0.341
1618,8311,1995,1044961743,1044961743,0.553
1619,8401,1995,1583316458,1583316458,1.691
1620,8402,1995,2413901295,2413901295,0.328
1621,8403,1995,1912806365,1912806365,1.341
1622,8404,1995,819166983,819166983,1.234
1623,8405,1995,393606744,393606744,0.591
1624,8406,1995,2829359867,2829359867,1.201
1625,8407,1995,21318755896,21318755896,0.747
1626,8408,1995,11808974817,11808974817,1.787
1627,8409,1995,20048735395,20048735395,0.969
1628,8410,1995,662783819,662783819,0.76
1629,8411,1995,26421106994,26421106994,0.155
1630,8412,1995,3422845810,3422845810,1.302
1631,8413,1995,16617946588,16617946588,1.419
1632,8414,1995,19718127467,19718127467,1.09
1633,8415,1995,11078329296,11078329296,0.183
1634,8416,1995,1164957437,1164957437,1.983
1635,8417,1995,2477709301,2477709301,0.951
1636,8418,1995,12740618663,12740618663,-0.054
1637,8419,1995,12250651084,12250651084,1.511
1638,8420,1995,790611398,790611398,1.806
1639,8421,1995,12856953612,12856953612,1.637
1640,8422,1995,10915668528,10915668528,1.119
1641,8423,1995,1596582109,1596582109,0.711
1642,8424,1995,5142383832,5142383832,1.776
1643,8425,1995,2074056964,2074056964,0.161
1644,8426,1995,3938830885,3938830885,0.721
1645,8427,1995,5183204664,5183204664,1.406
1646,8428,1995,8572177304,8572177304,1.788
1647,8429,1995,13783629712,13783629712,0.373
1648,8430,1995,2892477785,2892477785,0.306
1649,8431,1995,18565351400,18565351400,1.201
1650,8432,1995,1847570064,1847570064,0.572
1651,8433,1995,5319796533,5319796533,1.129
1652,8434,1995,940609630,940609630,0.922
1653,8435,1995,182246172,182246172,0.979
1654,8436,1995,1654359238,1654359238,1.326
1655,8437,1995,780622731,780622731,0.138
1656,8438,1995,5322956188,5322956188,1.063
1657,8439,1995,4244698253,4244698253,1.31
1658,8440,1995,1025895560,1025895560,0.894
1659,8441,1995,3567607038,3567607038,1.759
1660,8442,1995,2054748391,2054748391,1.235
1661,8443,1995,10381705914,10381705914,2.11
1662,8444,1995,811425986,811425986,2.925
1663,8445,1995,4823812932,4823812932,1.234
1664,8446,1995,2631252921,2631252921,1.139
1665,8447,1995,2864045118,2864045118,1.778
1666,8448,1995,4575893401,4575893401,1.247
1667,8449,1995,193835867,193835867,1.731
1668,8450,1995,4095533207,4095533207,0.512
1669,8451,1995,3775787600,3775787600,1.04
1670,8452,1995,4259763930,4259763930,0.712
1671,8453,1995,986865377,986865377,0.592
1672,8454,1995,1703805925,1703805925,1.541
1673,8455,1995,2996647796,2996647796,1.706
1674,8456,1995,3113704283,3113704283,1.44
1675,8457,1995,3304337559,3304337559,2.267
1676,8458,1995,3435398039,3435398039,1.276
1677,8459,1995,2498755813,2498755813,1.019
1678,8460,1995,2622843946,2622843946,1.906
1679,8461,1995,1275583037,1275583037,1.723
1680,8462,1995,5443780589,5443780589,1.615
1681,8463,1995,1558117666,1558117666,1.771
1682,8464,1995,1664144169,1664144169,1.095
1683,8465,1995,4216871885,4216871885,1.737
1684,8466,1995,7182389378,7182389378,1.599
1685,8467,1995,3042868370,3042868370,2.06
1686,8468,1995,625974190,625974190,1.361
1687,8469,1995,818793614,818793614,-0.349
1688,8470,1995,3257280065,3257280065,-0.063
1689,8471,1995,122231603695,122231603695,0.853
1690,8472,1995,3070912654,3070912654,1.787
1691,8473,1995,85290474536,85290474536,0.602
1692,8474,1995,5681572079,5681572079,0.741
1693,8475,1995,1542193131,1542193131,1.578
1694,8476,1995,802138703,802138703,1.724
1695,8477,1995,11854193988,11854193988,1.348
1696,8478,1995,1236152989,1236152989,0.626
1697,8479,1995,31692522522,31692522522,2.585
1698,8480,1995,7237442707,7237442707,1.178
1699,8481,1995,18423343147,18423343147,1.52
1700,8482,1995,11340375188,11340375188,0.852
1701,8483,1995,12940968523,12940968523,1.66
1702,8484,1995,1341789227,1341789227,1.243
1703,8485,1995,3605958278,3605958278,0.964
1704,8501,1995,14615886701,14615886701,0.868
1705,8502,1995,5098996593,5098996593,0.516
1706,8503,1995,4964348538,4964348538,1.246
1707,8504,1995,21806703772,21806703772,-0.125
1708,8505,1995,2926307143,2926307143,0.591
1709,8506,1995,3676072855,3676072855,-0.672
1710,8507,1995,7588250533,7588250533,0.677
1711,8508,1995,5130629933,5130629933,1.204
1712,8509,1995,4661718803,4661718803,1.302
1713,8510,1995,1319662395,1319662395,0.958
1714,8511,1995,6490392274,6490392274,0.561
1715,8512,1995,4896278197,4896278197,1.558
1716,8513,1995,778467458,778467458,-0.781
1717,8514,1995,2248015432,2248015432,2.088
1718,8515,1995,4693254186,4693254186,1.687
